DUI,6/2/2013 12:00 AM,36.1653358,-86.7674346,200_BLOCK_SHELBY_AVE_Nashville_TN_USA
DUI,6/2/2013 12:00 AM,36.1667961,-86.7771651,1ST_AVE_N_AND_UNION_ST_Nashville_TN_USA
ASSAULT,6/2/2013 12:45 AM,36.1787667,-86.7714754,400_BLOCK_N_2ND_ST_Nashville_TN_USA
THEFT/LARCENY,6/2/2013 12:50 AM,36.161741,-86.776286,300_BLOCK_BROADWAY_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/2/2013 01:00 AM,36.1653358,-86.7674346,200_BLOCK_SHELBY_AVE_Nashville_TN_USA
ASSAULT,6/2/2013 01:00 AM,36.161741,-86.776286,300_BLOCK_BROADWAY_Nashville_TN_USA
BURGLARY,6/2/2013 02:00 AM,36.1773069,-86.7877485,1300_BLOCK_4TH_AVE_N_Nashville_TN_USA
THEFT/LARCENY,6/2/2013 02:30 AM,36.16117,-86.777475,400_BLOCK_BROADWAY_Nashville_TN_USA
ASSAULT,6/2/2013 03:00 AM,36.1674985,-86.8124501,2400_BLOCK_MEHARRY_BLVD_Nashville_TN_USA
BURGLARY,6/2/2013 08:30 AM,36.1675384,-86.7640706,300_BLOCK_S_4TH_ST_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/2/2013 08:32 AM,36.1610247,-86.7771798,BROADWAY_AND_4TH_AVE_N_Nashville_TN_USA
ASSAULT,6/2/2013 09:45 AM,36.1619649,-86.8174556,2700_BLOCK_HERMAN_ST_Nashville_TN_USA
THEFT/LARCENY,6/2/2013 01:15 PM,36.1607352,-86.793762,1400_BLOCK_CHARLOTTE_AVE_Nashville_TN_USA
VEHICLE BREAK-IN/THEFT,6/2/2013 02:00 PM,36.1683078,-86.7603188,500_BLOCK_S_6TH_ST_Nashville_TN_USA
ASSAULT,6/2/2013 02:45 PM,36.1747366,-86.7523696,200_BLOCK_S_10TH_ST_Nashville_TN_USA
ASSAULT,6/2/2013 03:15 PM,36.1666257,-86.7563681,700_BLOCK_S_7TH_ST_Nashville_TN_USA
BURGLARY,6/2/2013 04:30 PM,36.180314,-86.83839,3200_BLOCK_LAGRANGE_DR_Nashville_TN_USA
THEFT/LARCENY,6/2/2013 04:40 PM,36.1733355,-86.7914144,1100_BLOCK_ROSA_L_PARKS_BLVD_Nashville_TN_USA
VEHICLE BREAK-IN/THEFT,6/2/2013 05:00 PM,36.1786481,-86.7508891,100_BLOCK_GALLATIN_AVE_Nashville_TN_USA
VANDALISM,6/2/2013 05:30 PM,36.171009,-86.813558,2300_BLOCK_HEIMAN_ST_Nashville_TN_USA
ASSAULT,6/2/2013 06:28 PM,36.1753394,-86.7639505,100_BLOCK_N_6TH_ST_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/2/2013 08:00 PM,36.167618,-86.7791405,200_BLOCK_JAMES_ROBERTSON_PKWY_Nashville_TN_USA
THEFT/LARCENY,6/2/2013 09:06 PM,36.174266,-86.760593,700_BLOCK_MAIN_ST_Nashville_TN_USA
ASSAULT,6/2/2013 09:15 PM,36.174101,-86.806388,1700_BLOCK_UNDERWOOD_ST_Nashville_TN_USA
ASSAULT,6/2/2013 10:21 PM,36.16117,-86.777475,400_BLOCK_BROADWAY_Nashville_TN_USA
SEX CRIMES,6/2/2013 10:50 PM,36.16117,-86.777475,400_BLOCK_BROADWAY_Nashville_TN_USA
THEFT/LARCENY,6/2/2013 11:00 PM,36.1757739,-86.794214,800_BLOCK_MONROE_ST_Nashville_TN_USA
WEAPONS,6/2/2013 11:40 PM,36.16117,-86.777475,400_BLOCK_BROADWAY_Nashville_TN_USA
THEFT/LARCENY,6/3/2013 12:08 AM,36.1607352,-86.793762,1400_BLOCK_CHARLOTTE_AVE_Nashville_TN_USA
BURGLARY,6/3/2013 01:00 AM,36.178973,-86.746882,1300_BLOCK_GARTLAND_AVE_Nashville_TN_USA
BURGLARY,6/3/2013 04:45 AM,36.1701027,-86.8173392,2600_BLOCK_W_HEIMAN_ST_Nashville_TN_USA
VEHICLE BREAK-IN/THEFT,6/3/2013 07:00 AM,35.8624596,-86.4081241,00_BLOCK_PUBLIC_SQ_Nashville_TN_USA
ASSAULT,6/3/2013 09:40 AM,36.17355,-86.804196,1600_BLOCK_KNOWLES_ST_Nashville_TN_USA
THEFT/LARCENY,6/3/2013 11:51 AM,36.1757739,-86.794214,800_BLOCK_MONROE_ST_Nashville_TN_USA
ASSAULT,6/3/2013 12:00 PM,36.181121,-86.771509,200_BLOCK_BERRY_ST_Nashville_TN_USA
ASSAULT,6/3/2013 12:00 PM,36.181121,-86.771509,200_BLOCK_BERRY_ST_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/3/2013 01:00 PM,36.1664931,-86.7615848,500_BLOCK_SYLVAN_ST_Nashville_TN_USA
BURGLARY,6/3/2013 01:00 PM,36.17941,-86.836143,3200_BLOCK_BRIARWICK_DR_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/3/2013 01:20 PM,36.167618,-86.7791405,200_BLOCK_JAMES_ROBERTSON_PKWY_Nashville_TN_USA
WEAPONS,6/3/2013 01:50 PM,36.167618,-86.7791405,200_BLOCK_JAMES_ROBERTSON_PKWY_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/3/2013 02:50 PM,36.16218,-86.820657,29TH_AVE_N_AND_CLARE_AVE_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/3/2013 03:00 PM,36.1614013,-86.8281215,2800_BLOCK_CLARE_AVE_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/3/2013 03:30 PM,36.1628591,-86.8067924,2000_BLOCK_HERMAN_ST_Nashville_TN_USA
THEFT/LARCENY,6/3/2013 05:00 PM,36.181871,-86.808065,1900_BLOCK_14TH_AVE_N_Nashville_TN_USA
THEFT/LARCENY,6/3/2013 06:00 PM,36.1757739,-86.794214,800_BLOCK_MONROE_ST_Nashville_TN_USA
ASSAULT,6/3/2013 06:45 PM,36.1771567,-86.8071077,1700_BLOCK_16TH_AVE_N_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/3/2013 07:11 PM,36.1699272,-86.7561779,S_8TH_ST_AND_SHELBY_AVE_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/3/2013 07:40 PM,36.1811495,-86.7950902,1700_BLOCK_7TH_AVE_N_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/3/2013 09:00 PM,36.167016,-86.7637341,S_4TH_ST_AND_SHELBY_AVE_Nashville_TN_USA
ASSAULT,6/3/2013 09:10 PM,36.175083,-86.758581,800_BLOCK_MAIN_ST_Nashville_TN_USA
ASSAULT,6/3/2013 09:40 PM,36.1620352,-86.8218809,900_BLOCK_30TH_AVE_N_Nashville_TN_USA
VEHICLE BREAK-IN/THEFT,6/3/2013 09:42 PM,36.1758789,-86.7570457,900_BLOCK_MAIN_ST_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/3/2013 11:00 PM,36.1675857,-86.7621986,S_5TH_ST_AND_SHELBY_AVE_Nashville_TN_USA
VANDALISM,6/3/2013 11:00 PM,36.165514,-86.8002454,16TH_AVE_N_AND_HERMAN_ST_Nashville_TN_USA
VANDALISM,6/3/2013 11:00 PM,36.1781926,-86.7946091,1500_BLOCK_ROSA_L_PARKS_BLVD_Nashville_TN_USA
THEFT/LARCENY,6/3/2013 11:30 PM,36.161077,-86.840335,4400_BLOCK_TENNESSEE_AVE_Nashville_TN_USA
DISTURBING THE PEACE,6/4/2013 12:00 AM,36.1656292,-86.8004422,1600_BLOCK_HERMAN_ST_Nashville_TN_USA
ASSAULT,6/4/2013 12:15 AM,36.163253,-86.796396,1400_BLOCK_JO_JOHNSTON_AVE_Nashville_TN_USA
VANDALISM,6/4/2013 01:15 AM,36.1707513,-86.8124271,1400_BLOCK_23RD_AVE_N_Nashville_TN_USA
ASSAULT,6/4/2013 02:00 AM,36.16692,-86.802409,BLANK_ST_Nashville_TN_USA
ASSAULT,6/4/2013 02:00 AM,36.1605319,-86.8018492,DR_D_B_TODD_JR_BLVD_AND_JO_JOHNSTON_AVE_Nashville_TN_USA
ASSAULT,6/4/2013 02:00 AM,36.16692,-86.802409,BLANK_ST_Nashville_TN_USA
ASSAULT,6/4/2013 02:00 AM,36.16692,-86.802409,BLANK_ST_Nashville_TN_USA
ASSAULT,6/4/2013 02:00 AM,36.16692,-86.802409,BLANK_ST_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/4/2013 05:30 AM,36.167618,-86.7791405,200_BLOCK_JAMES_ROBERTSON_PKWY_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/4/2013 05:30 AM,36.167618,-86.7791405,200_BLOCK_JAMES_ROBERTSON_PKWY_Nashville_TN_USA
ASSAULT,6/4/2013 09:50 AM,36.163336,-86.7798351,400_BLOCK_CHURCH_ST_Nashville_TN_USA
ASSAULT,6/4/2013 09:50 AM,36.163336,-86.7798351,400_BLOCK_CHURCH_ST_Nashville_TN_USA
ASSAULT,6/4/2013 10:00 AM,36.1688021,-86.8201215,2700_BLOCK_SCOVEL_ST_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/4/2013 12:20 PM,36.1624,-86.7748258,100_BLOCK_1ST_AVE_N_Nashville_TN_USA
BURGLARY,6/4/2013 12:28 PM,36.166389,-86.762477,400_BLOCK_SHELBY_AVE_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/4/2013 02:00 PM,36.1664098,-86.8008417,16TH_AVE_N_AND_IRELAND_ST_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/4/2013 03:10 PM,36.1710578,-86.8099323,21ST_AVE_N_AND_HEIMAN_ST_Nashville_TN_USA
THEFT/LARCENY,6/4/2013 03:25 PM,36.1607352,-86.793762,1400_BLOCK_CHARLOTTE_AVE_Nashville_TN_USA
THEFT/LARCENY,6/4/2013 04:30 PM,36.161267,-86.839943,1000_BLOCK_44TH_AVE_N_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/4/2013 07:30 PM,36.1873096,-86.7720592,500_BLOCK_JOSEPH_AVE_Nashville_TN_USA
ASSAULT,6/4/2013 09:15 PM,36.1681593,-86.7572552,600_BLOCK_S_7TH_ST_Nashville_TN_USA
THEFT/LARCENY,6/4/2013 09:45 PM,36.1739559,-86.808202,1600_BLOCK_DR_D_B_TODD_JR_BLVD_Nashville_TN_USA
MOTOR VEHICLE THEFT,6/4/2013 11:00 PM,36.1610247,-86.7771798,4TH_AVE_N_AND_BROADWAY_Nashville_TN_USA
THEFT/LARCENY,6/5/2013 12:16 AM,36.1805596,-86.803102,1800_BLOCK_10TH_AVE_N_Nashville_TN_USA
ASSAULT,6/5/2013 02:30 AM,36.166097,-86.801574,900_BLOCK_BLANK_ST_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/5/2013 04:09 AM,36.1578778,-86.7844365,10TH_AVE_S_AND_BROADWAY_Nashville_TN_USA
VEHICLE BREAK-IN/THEFT,6/5/2013 05:20 AM,36.160874,-86.802681,1800_BLOCK_JO_JOHNSTON_AVE_Nashville_TN_USA
VANDALISM,6/5/2013 08:37 AM,36.1776968,-86.7956134,1500_BLOCK_DELTA_AVE_Nashville_TN_USA
VANDALISM,6/5/2013 09:00 AM,36.16021,-86.797219,1000_BLOCK_CAPITOL_PT_Nashville_TN_USA
ASSAULT,6/5/2013 10:00 AM,36.16928,-86.809702,2000_BLOCK_JEFFERSON_ST_Nashville_TN_USA
ASSAULT,6/5/2013 10:15 AM,36.1706467,-86.7543,S_9TH_ST_AND_SHELBY_AVE_Nashville_TN_USA
ASSAULT,6/5/2013 11:20 AM,36.1648105,-86.7582635,800_BLOCK_S_6TH_ST_Nashville_TN_USA
ASSAULT,6/5/2013 01:24 PM,36.172731,-86.764979,500_BLOCK_MAIN_ST_Nashville_TN_USA
VANDALISM,6/5/2013 03:00 PM,36.1809448,-86.8242627,BUCHANAN_ST_AND_ED_TEMPLE_BLVD_Nashville_TN_USA
ASSAULT,6/5/2013 05:17 PM,36.1873096,-86.7720592,500_BLOCK_JOSEPH_AVE_Nashville_TN_USA
ASSAULT,6/5/2013 05:17 PM,36.1873096,-86.7720592,500_BLOCK_JOSEPH_AVE_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/5/2013 06:30 PM,36.1677253,-86.8107646,2200_BLOCK_MEHARRY_BLVD_Nashville_TN_USA
ROBBERY,6/5/2013 06:40 PM,36.1765865,-86.7555717,MAIN_ST_AND_MCFERRIN_AVE_Nashville_TN_USA
THEFT/LARCENY,6/5/2013 07:30 PM,36.17347,-86.781713,900_BLOCK_2ND_AVE_N_Nashville_TN_USA
THEFT/LARCENY,6/5/2013 09:00 PM,36.1604645,-86.7785138,500_BLOCK_BROADWAY_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/5/2013 09:36 PM,36.1625842,-86.7487652,1300_BLOCK_DAVIDSON_ST_Nashville_TN_USA
ASSAULT,6/5/2013 09:51 PM,36.1787667,-86.7714754,400_BLOCK_N_2ND_ST_Nashville_TN_USA
DUI,6/6/2013 12:00 AM,36.166667,-86.783333,3RD_AVE_N_AND_BANKERS_ALY_Nashville_TN_USA
MOTOR VEHICLE THEFT,6/6/2013 12:00 AM,36.1573738,-86.7927335,15TH_AVE_N_AND_CHURCH_ST_Nashville_TN_USA
DUI,6/6/2013 12:00 AM,36.1592435,-86.8348738,40TH_AVE_N_AND_MICHIGAN_AVE_Nashville_TN_USA
VANDALISM,6/6/2013 12:30 AM,36.1670444,-86.7740961,RUSSELL_ST_AND_TITANS_WAY_Nashville_TN_USA
THEFT/LARCENY,6/6/2013 12:33 AM,36.1607995,-86.7817553,200_BLOCK_7TH_AVE_N_Nashville_TN_USA
VEHICLE BREAK-IN/THEFT,6/6/2013 01:00 AM,36.172758,-86.72447,2800_BLOCK_HUNTLEIGH_DR_Nashville_TN_USA
ROBBERY,6/6/2013 01:15 AM,36.1577032,-86.7734687,3RD_AVE_S_AND_KOREAN_VETERANS_BLVD_Nashville_TN_USA
ASSAULT,6/6/2013 02:00 AM,36.1648105,-86.7582635,800_BLOCK_S_6TH_ST_Nashville_TN_USA
ASSAULT,6/6/2013 02:00 AM,36.1648105,-86.7582635,800_BLOCK_S_6TH_ST_Nashville_TN_USA
VANDALISM,6/6/2013 02:15 AM,36.166097,-86.801574,900_BLOCK_BLANK_ST_Nashville_TN_USA
ROBBERY,6/6/2013 03:00 AM,36.1618914,-86.7751764,2ND_AVE_S_AND_BROADWAY_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/6/2013 05:20 AM,36.1775279,-86.7745159,100_BLOCK_N_1ST_ST_Nashville_TN_USA
THEFT/LARCENY,6/6/2013 05:30 AM,36.1775279,-86.7745159,100_BLOCK_N_1ST_ST_Nashville_TN_USA
ASSAULT,6/6/2013 08:00 AM,36.180858,-86.796035,1700_BLOCK_ROSA_L_PARKS_BLVD_Nashville_TN_USA
ASSAULT,6/6/2013 12:54 PM,36.1776478,-86.7996187,1000_BLOCK_GARFIELD_ST_Nashville_TN_USA
MOTOR VEHICLE THEFT,6/6/2013 04:00 PM,36.168867,-86.765316,200_BLOCK_S_4TH_ST_Nashville_TN_USA
ASSAULT,6/6/2013 04:00 PM,36.172472,-86.812477,1500_BLOCK_23RD_AVE_N_Nashville_TN_USA
ASSAULT,6/6/2013 04:30 PM,36.1583485,-86.780328,7TH_AVE_S_AND_MCGAVOCK_ST_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/6/2013 05:00 PM,36.1604645,-86.7785138,500_BLOCK_BROADWAY_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/6/2013 05:15 PM,36.1802654,-86.7550405,MARINA_ST_AND_MCFERRIN_AVE_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/6/2013 05:45 PM,36.167618,-86.7791405,200_BLOCK_JAMES_ROBERTSON_PKWY_Nashville_TN_USA
MOTOR VEHICLE THEFT,6/6/2013 06:00 PM,36.1664931,-86.7615848,500_BLOCK_SYLVAN_ST_Nashville_TN_USA
ASSAULT,6/6/2013 06:05 PM,36.166663,-86.781656,400_BLOCK_CHARLOTTE_AVE_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/6/2013 06:30 PM,36.1674083,-86.7547334,800_BLOCK_S_8TH_CT_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/6/2013 07:21 PM,36.1637462,-86.7546353,S_7TH_ST_AND_CRUTCHER_ST_Nashville_TN_USA
ASSAULT,6/6/2013 08:00 PM,36.1713641,-86.7523097,S_10TH_ST_AND_SHELBY_AVE_Nashville_TN_USA
ASSAULT,6/6/2013 08:00 PM,36.1713641,-86.7523097,S_10TH_ST_AND_SHELBY_AVE_Nashville_TN_USA
THEFT/LARCENY,6/6/2013 08:00 PM,36.1652958,-86.7733142,00_BLOCK_TITANS_WAY_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/6/2013 08:14 PM,36.1646531,-86.7551634,700_BLOCK_LENORE_ST_Nashville_TN_USA
ASSAULT,6/6/2013 09:53 PM,36.166663,-86.781656,400_BLOCK_CHARLOTTE_AVE_Nashville_TN_USA
THEFT/LARCENY,6/6/2013 10:15 PM,36.16117,-86.777475,400_BLOCK_BROADWAY_Nashville_TN_USA
VANDALISM,6/6/2013 10:30 PM,36.1691198,-86.7676795,00_BLOCK_INTERSTATE_DR_Nashville_TN_USA
ASSAULT,6/6/2013 11:30 PM,36.1674083,-86.7547334,800_BLOCK_S_8TH_CT_Nashville_TN_USA
ASSAULT,6/6/2013 11:30 PM,36.172561,-86.795122,1000_BLOCK_JEFFERSON_ST_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/6/2013 11:34 PM,36.1674248,-86.8350839,DR_WALTER_S_DAVIS_BLVD_AND_TIGERBELLE_DR_Nashville_TN_USA
DUI,6/7/2013 12:00 AM,36.175083,-86.758581,800_BLOCK_MAIN_ST_Nashville_TN_USA
ROBBERY,6/7/2013 12:00 AM,36.1688101,-86.7555118,800_BLOCK_SYLVAN_ST_Nashville_TN_USA
DISTURBING THE PEACE,6/7/2013 12:00 AM,36.1620655,-86.7754402,100_BLOCK_2ND_AVE_N_Nashville_TN_USA
DUI,6/7/2013 12:00 AM,36.1647822,-86.8197649,I_40_W_AND_28TH_AVE_N_Nashville_TN_USA
VEHICLE BREAK-IN/THEFT,6/7/2013 01:00 AM,36.176869,-86.7586,100_BLOCK_NEILL_AVE_Nashville_TN_USA
ASSAULT,6/7/2013 01:45 AM,36.1655921,-86.7786169,3RD_AVE_N_AND_UNION_ST_Nashville_TN_USA
ASSAULT,6/7/2013 03:00 AM,36.1642494,-86.777742,3RD_AVE_N_AND_CHURCH_ST_Nashville_TN_USA
ASSAULT,6/7/2013 07:00 AM,36.1747366,-86.7523696,200_BLOCK_S_10TH_ST_Nashville_TN_USA
BURGLARY,6/7/2013 08:00 AM,36.162577,-86.799507,1600_BLOCK_JO_JOHNSTON_AVE_Nashville_TN_USA
THEFT/LARCENY,6/7/2013 08:00 AM,36.1584165,-86.7906562,CHURCH_ST_AND_GEORGE_L_DAVIS_BLVD_Nashville_TN_USA
THEFT/LARCENY,6/7/2013 09:00 AM,36.1800897,-86.7975402,1700_BLOCK_NASSAU_ST_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/7/2013 11:15 AM,36.166663,-86.781656,400_BLOCK_CHARLOTTE_AVE_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/7/2013 12:20 PM,36.1651598,-86.7772412,400_BLOCK_2ND_AVE_N_Nashville_TN_USA
BURGLARY,6/7/2013 01:00 PM,36.1771397,-86.8071322,1600_BLOCK_WHELESS_ST_Nashville_TN_USA
ASSAULT,6/7/2013 04:26 PM,36.1628591,-86.8067924,2000_BLOCK_HERMAN_ST_Nashville_TN_USA
THEFT/LARCENY,6/7/2013 04:30 PM,36.1756643,-86.7929626,1300_BLOCK_ROSA_L_PARKS_BLVD_Nashville_TN_USA
THEFT/LARCENY,6/7/2013 05:00 PM,36.1622505,-86.7743837,1ST_AVE_N_AND_BROADWAY_Nashville_TN_USA
THEFT/LARCENY,6/7/2013 05:30 PM,36.164,-86.778727,200_BLOCK_4TH_AVE_N_Nashville_TN_USA
ASSAULT,6/7/2013 05:31 PM,36.1762971,-86.8015412,1600_BLOCK_11TH_AVE_N_Nashville_TN_USA
ASSAULT,6/7/2013 05:50 PM,36.1585723,-86.7956504,1600_BLOCK_PATTERSON_ST_Nashville_TN_USA
ASSAULT,6/7/2013 05:50 PM,36.1585723,-86.7956504,1600_BLOCK_PATTERSON_ST_Nashville_TN_USA
ASSAULT,6/7/2013 05:50 PM,36.1585723,-86.7956504,1600_BLOCK_PATTERSON_ST_Nashville_TN_USA
ASSAULT,6/7/2013 06:45 PM,36.1656679,-86.779449,300_BLOCK_UNION_ST_Nashville_TN_USA
ASSAULT,6/7/2013 07:20 PM,36.1620655,-86.7754402,100_BLOCK_2ND_AVE_N_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/7/2013 07:45 PM,36.180648,-86.7579448,400_BLOCK_MYRTLE_ST_Nashville_TN_USA
THEFT/LARCENY,6/7/2013 08:30 PM,36.1656292,-86.8004422,1600_BLOCK_HERMAN_ST_Nashville_TN_USA
THEFT/LARCENY,6/7/2013 08:30 PM,36.1620655,-86.7754402,100_BLOCK_2ND_AVE_N_Nashville_TN_USA
ASSAULT,6/7/2013 08:30 PM,36.1615395,-86.7759787,3RD_AVE_N_AND_BROADWAY_Nashville_TN_USA
ASSAULT,6/7/2013 09:37 PM,36.166182,-86.833758,1100_BLOCK_38TH_AVE_N_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/7/2013 09:45 PM,36.1613175,-86.8377912,42ND_AVE_N_AND_ALBION_ST_Nashville_TN_USA
VEHICLE BREAK-IN/THEFT,6/7/2013 10:30 PM,36.163642,-86.7543029,700_BLOCK_GLENVIEW_DR_Nashville_TN_USA
ASSAULT,6/7/2013 10:31 PM,36.1584787,-86.7771302,5TH_AVE_S_AND_DEMONBREUN_ST_Nashville_TN_USA
VANDALISM,6/7/2013 10:40 PM,36.1723756,-86.8034517,1400_BLOCK_16TH_AVE_N_Nashville_TN_USA
VEHICLE BREAK-IN/THEFT,6/7/2013 11:00 PM,36.177735,-86.743836,1500_BLOCK_FORREST_AVE_Nashville_TN_USA
THEFT/LARCENY,6/7/2013 11:30 PM,36.16117,-86.777475,400_BLOCK_BROADWAY_Nashville_TN_USA
ROBBERY,6/7/2013 11:50 PM,36.1798008,-86.7985044,DELTA_AVE_AND_GARFIELD_ST_Nashville_TN_USA
DISTURBING THE PEACE,6/8/2013 12:00 AM,36.1610247,-86.7771798,4TH_AVE_S_AND_BROADWAY_Nashville_TN_USA
DISTURBING THE PEACE,6/8/2013 12:00 AM,36.1615395,-86.7759787,3RD_AVE_N_AND_BROADWAY_Nashville_TN_USA
DUI,6/8/2013 12:00 AM,36.1624291,-86.7592958,CRUTCHER_ST_AND_5TH_ST_Nashville_TN_USA
DISTURBING THE PEACE,6/8/2013 12:00 AM,36.1610247,-86.7771798,BROADWAY_AND_4TH_AVE_N_Nashville_TN_USA
DUI,6/8/2013 12:00 AM,36.1758789,-86.7570457,900_BLOCK_MAIN_ST_Nashville_TN_USA
ASSAULT,6/8/2013 01:00 AM,36.1733051,-86.7914173,JEFFERSON_ST_AND_ROSA_L_PARKS_BLVD_Nashville_TN_USA
VEHICLE BREAK-IN/THEFT,6/8/2013 01:15 AM,36.1682838,-86.794459,900_BLOCK_11TH_AVE_N_Nashville_TN_USA
ASSAULT,6/8/2013 01:20 AM,36.1642207,-86.7767119,600_BLOCK_COMMERCE_ST_Nashville_TN_USA
VANDALISM,6/8/2013 01:45 AM,36.159242,-86.82529,3300_BLOCK_CLIFTON_AVE_Nashville_TN_USA
ASSAULT,6/8/2013 02:00 AM,36.1618914,-86.7751764,2ND_AVE_S_AND_BROADWAY_Nashville_TN_USA
ASSAULT,6/8/2013 02:00 AM,36.1618914,-86.7751764,2ND_AVE_S_AND_BROADWAY_Nashville_TN_USA
ASSAULT,6/8/2013 02:00 AM,36.1618914,-86.7751764,2ND_AVE_S_AND_BROADWAY_Nashville_TN_USA
THEFT/LARCENY,6/8/2013 02:00 AM,36.1652958,-86.7733142,00_BLOCK_TITANS_WAY_Nashville_TN_USA
THEFT/LARCENY,6/8/2013 03:00 AM,36.172561,-86.795122,1000_BLOCK_JEFFERSON_ST_Nashville_TN_USA
ASSAULT,6/8/2013 03:50 AM,36.16117,-86.777475,400_BLOCK_BROADWAY_Nashville_TN_USA
BURGLARY,6/8/2013 12:00 PM,36.1771397,-86.8071322,1600_BLOCK_WHELESS_ST_Nashville_TN_USA
THEFT/LARCENY,6/8/2013 12:30 PM,36.1610277,-86.7771585,100_BLOCK_4TH_AVE_S_Nashville_TN_USA
THEFT/LARCENY,6/8/2013 02:30 PM,36.1619418,-86.7755249,200_BLOCK_BROADWAY_Nashville_TN_USA
BURGLARY,6/8/2013 04:55 PM,36.1620352,-86.8218809,900_BLOCK_30TH_AVE_N_Nashville_TN_USA
VANDALISM,6/8/2013 05:15 PM,36.1662761,-86.8055171,1800_BLOCK_ALBION_ST_Nashville_TN_USA
ASSAULT,6/8/2013 05:50 PM,36.1802269,-86.8146239,23RD_AVE_N_AND_BUCHANAN_ST_Nashville_TN_USA
ASSAULT,6/8/2013 05:50 PM,36.1802269,-86.8146239,23RD_AVE_N_AND_BUCHANAN_ST_Nashville_TN_USA
ASSAULT,6/8/2013 05:50 PM,36.1802269,-86.8146239,23RD_AVE_N_AND_BUCHANAN_ST_Nashville_TN_USA
VANDALISM,6/8/2013 07:00 PM,36.1652958,-86.7733142,00_BLOCK_TITANS_WAY_Nashville_TN_USA
BURGLARY,6/8/2013 07:55 PM,36.1587869,-86.8301624,900_BLOCK_38TH_AVE_N_Nashville_TN_USA
BURGLARY,6/8/2013 08:00 PM,36.176264,-86.759088,800_BLOCK_RAMSEY_ST_Nashville_TN_USA
MOTOR VEHICLE THEFT,6/8/2013 08:00 PM,36.1707513,-86.8124271,1400_BLOCK_23RD_AVE_N_Nashville_TN_USA
THEFT/LARCENY,6/8/2013 09:00 PM,36.176754,-86.8030069,1600_BLOCK_12TH_AVE_N_Nashville_TN_USA
VEHICLE BREAK-IN/THEFT,6/8/2013 09:00 PM,36.1675857,-86.7621986,S_5TH_ST_AND_SHELBY_AVE_Nashville_TN_USA
DRUGS/ALCOHOL VIOLATIONS,6/8/2013 10:00 PM,36.1783359,-86.7985195,9TH_AVE_N_AND_GARFIELD_ST_Nashville_TN_USA
THEFT/LARCENY,6/8/2013 10:28 PM,36.17103,-86.752034,1000_BLOCK_SHELBY_AVE_Nashville_TN_USA
THEFT/LARCENY,6/8/2013 10:30 PM,36.1768309,-86.8124197,1700_BLOCK_22ND_AVE_N_Nashville_TN_USA
THEFT/LARCENY,6/8/2013 10:30 PM,36.16117,-86.777475,400_BLOCK_BROADWAY_Nashville_TN_USA
DISTURBING THE PEACE,6/9/2013 12:00 AM,36.1629025,-86.7768657,3RD_AVE_N_AND_COMMERCE_ST_Nashville_TN_USA
DISTURBING THE PEACE,6/9/2013 12:00 AM,36.1618914,-86.7751764,2ND_AVE_N_AND_BROADWAY_Nashville_TN_USA
DUI,6/9/2013 12:00 AM,36.1642586,-86.7856134,CHARLOTTE_AVE_AND_ROSA_L_PARKS_AVE_Nashville_TN_USA
